"filename", "language", "JSON", "Python", "Markdown", "HTML", "C++", "PowerShell", "Shell Script", "YAML", "CMake", "Docker", "Properties", "Dart", "Swift", "XML", "JavaScript", "PostCSS", "pip requirements", "Django HTML", "TSV", "GLSL", "comment", "blank", "total"
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_admin\lib\view\register.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -108, 0, 0, 0, 0, 0, 0, 0, 0, -1, -8, -117
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_admin\lib\view\rewards.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1695, 0, 0, 0, 0, 0, 0, 0, 0, -20, -58, -1773
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_admin\lib\view\splash.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -344, 0, 0, 0, 0, 0, 0, 0, 0, -13, -21, -378
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_admin\lib\view\student_details.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -561, 0, 0, 0, 0, 0, 0, 0, 0, -9, -28, -598
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_admin\lib\view\students.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -554, 0, 0, 0, 0, 0, 0, 0, 0, -12, -29, -595
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_admin\lib\view\transaction_detail.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -339, 0, 0, 0, 0, 0, 0, 0, 0, -10, -21, -370
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_admin\lib\view\transactions.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -436, 0, 0, 0, 0, 0, 0, 0, 0, -2, -12, -450
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_admin\lib\widgets\auth_wrapper.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -28, 0, 0, 0, 0, 0, 0, 0, 0, -5, -5, -38
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_admin\lib\widgets\neumorphic_card.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -42, 0, 0, 0, 0, 0, 0, 0, 0, -1, -5, -48
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_admin\linux\CMakeLists.txt", "CMake", 0, 0, 0, 0, 0, 0, 0, 0, -104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -25, -129
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_admin\linux\flutter\CMakeLists.txt", "CMake", 0, 0, 0, 0, 0, 0, 0, 0, -79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10, -89
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_admin\linux\flutter\generated_plugin_registrant.cc", "C++", 0, 0, 0, 0, -11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -5, -20
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_admin\linux\flutter\generated_plugin_registrant.h", "C++", 0, 0, 0, 0, -5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -6, -16
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_admin\linux\flutter\generated_plugins.cmake", "CMake", 0, 0, 0, 0, 0, 0, 0, 0, -20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, -26
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_admin\linux\runner\CMakeLists.txt", "CMake", 0, 0, 0, 0, 0, 0, 0, 0, -21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, -27
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_admin\linux\runner\main.cc", "C++", 0, 0, 0, 0, -5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -7
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_admin\linux\runner\my_application.cc", "C++", 0, 0, 0, 0, -83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -21, -27, -131
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_admin\linux\runner\my_application.h", "C++", 0, 0, 0, 0, -7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -7, -5, -19
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_admin\macos\Flutter\GeneratedPluginRegistrant.swift", "Swift", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -20, 0, 0, 0, 0, 0, 0, 0, -3, -4, -27
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_admin\macos\RunnerTests\RunnerTests.swift", "Swift", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -7, 0, 0, 0, 0, 0, 0, 0, -2, -4, -13
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_admin\macos\Runner\AppDelegate.swift", "Swift", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -11, 0, 0, 0, 0, 0, 0, 0, 0, -3, -14
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_admin\macos\Runner\Assets.xcassets\AppIcon.appiconset\Contents.json", "JSON", -68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -69
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_admin\macos\Runner\Base.lproj\MainMenu.xib", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -343, 0, 0, 0, 0, 0, 0, 0, -1, -344
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_admin\macos\Runner\MainFlutterWindow.swift", "Swift", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -12, 0, 0, 0, 0, 0, 0, 0, 0, -4, -16
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_admin\pubspec.yaml", "YAML", 0, 0, 0, 0, 0, 0, 0, -41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -62, -14, -117
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_admin\test\rewards_dialog_test.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -15, 0, 0, 0, 0, 0, 0, 0, 0, -4, -6, -25
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_admin\test\widget_test.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8, 0, 0, 0, 0, 0, 0, 0, 0, -6, -3, -17
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_admin\web\index.html", "Django HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -31, 0, 0, 0, -8, -39
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_admin\web\manifest.json", "JSON", -35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -36
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_admin\windows\CMakeLists.txt", "CMake", 0, 0, 0, 0, 0, 0, 0, 0, -89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -20, -109
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_admin\windows\flutter\CMakeLists.txt", "CMake", 0, 0, 0, 0, 0, 0, 0, 0, -98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -12, -110
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_admin\windows\flutter\generated_plugin_registrant.cc", "C++", 0, 0, 0, 0, -21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -5, -30
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_admin\windows\flutter\generated_plugin_registrant.h", "C++", 0, 0, 0, 0, -5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -6, -16
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_admin\windows\flutter\generated_plugins.cmake", "CMake", 0, 0, 0, 0, 0, 0, 0, 0, -24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, -30
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_admin\windows\runner\CMakeLists.txt", "CMake", 0, 0, 0, 0, 0, 0, 0, 0, -34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -7, -41
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_admin\windows\runner\flutter_window.cpp", "C++", 0, 0, 0, 0, -49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -7, -16, -72
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_admin\windows\runner\flutter_window.h", "C++", 0, 0, 0, 0, -20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -9, -34
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_admin\windows\runner\main.cpp", "C++", 0, 0, 0, 0, -30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -10, -44
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_admin\windows\runner\resource.h", "C++", 0, 0, 0, 0, -9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, -2, -17
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_admin\windows\runner\utils.cpp", "C++", 0, 0, 0, 0, -54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -10, -66
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_admin\windows\runner\utils.h", "C++", 0, 0, 0, 0, -8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, -6, -20
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_admin\windows\runner\win32_window.cpp", "C++", 0, 0, 0, 0, -210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -24, -55, -289
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_admin\windows\runner\win32_window.h", "C++", 0, 0, 0, 0, -48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -31, -24, -103
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\APK_INSTALLATION_GUIDE.md", "Markdown", 0, 0, -230, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -82, -312
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\APP_ICON_AND_NAME_UPDATED.md", "Markdown", 0, 0, -212, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -69, -285
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\QUICK_SUMMARY_ICON_NAME.md", "Markdown", 0, 0, -59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -30, -89
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\README.md", "Markdown", 0, 0, -10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -7, -17
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\analysis_options.yaml", "YAML", 0, 0, 0, 0, 0, 0, 0, -3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -22, -4, -29
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\generated\res\google-services\debug\values\values.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -9, 0, 0, 0, 0, 0, 0, 0, -1, -10
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\annotation_processor_list\debug\javaPreCompileDebug\annotationProcessors.json", "JSON", -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\app_metadata\debug\writeDebugAppMetadata\app-metadata.properties", "Properties", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -3
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\assets\debug\mergeDebugAssets\flutter_assets\AssetManifest.json", "JSON", -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\assets\debug\mergeDebugAssets\flutter_assets\FontManifest.json", "JSON", -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\assets\debug\mergeDebugAssets\flutter_assets\NativeAssetsManifest.json", "JSON", -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\assets\debug\mergeDebugAssets\flutter_assets\shaders\ink_sparkle.frag", "GLSL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -264, 0, -23, -287
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\compatible_screen_manifest\debug\createDebugCompatibleScreenManifests\output-metadata.json", "JSON", -10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\flutter\debug\flutter_assets\AssetManifest.json", "JSON", -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\flutter\debug\flutter_assets\FontManifest.json", "JSON", -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\flutter\debug\flutter_assets\NativeAssetsManifest.json", "JSON", -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\flutter\debug\flutter_assets\shaders\ink_sparkle.frag", "GLSL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -264, 0, -23, -287
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\incremental\debug\mergeDebugResources\compile-file-map.properties", "Properties", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1, -8
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\incremental\debug\mergeDebugResources\merged.dir\values-af\values-af.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -35, 0, 0, 0, 0, 0, 0, 0, 0, -35
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\incremental\debug\mergeDebugResources\merged.dir\values-am\values-am.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -35, 0, 0, 0, 0, 0, 0, 0, 0, -35
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\incremental\debug\mergeDebugResources\merged.dir\values-ar\values-ar.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -35, 0, 0, 0, 0, 0, 0, 0, 0, -35
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\incremental\debug\mergeDebugResources\merged.dir\values-as\values-as.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -35, 0, 0, 0, 0, 0, 0, 0, 0, -35
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\incremental\debug\mergeDebugResources\merged.dir\values-az\values-az.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -35, 0, 0, 0, 0, 0, 0, 0, 0, -35
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\incremental\debug\mergeDebugResources\merged.dir\values-b+sr+Latn\values-b+sr+Latn.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -35, 0, 0, 0, 0, 0, 0, 0, 0, -35
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\incremental\debug\mergeDebugResources\merged.dir\values-be\values-be.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -35, 0, 0, 0, 0, 0, 0, 0, 0, -35
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\incremental\debug\mergeDebugResources\merged.dir\values-bg\values-bg.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -35, 0, 0, 0, 0, 0, 0, 0, 0, -35
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\incremental\debug\mergeDebugResources\merged.dir\values-bn\values-bn.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -35, 0, 0, 0, 0, 0, 0, 0, 0, -35
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\incremental\debug\mergeDebugResources\merged.dir\values-bs\values-bs.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -35, 0, 0, 0, 0, 0, 0, 0, 0, -35
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\incremental\debug\mergeDebugResources\merged.dir\values-ca\values-ca.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -35, 0, 0, 0, 0, 0, 0, 0, 0, -35
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\incremental\debug\mergeDebugResources\merged.dir\values-cs\values-cs.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -35, 0, 0, 0, 0, 0, 0, 0, 0, -35
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\incremental\debug\mergeDebugResources\merged.dir\values-da\values-da.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -35, 0, 0, 0, 0, 0, 0, 0, 0, -35
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\incremental\debug\mergeDebugResources\merged.dir\values-de\values-de.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -35, 0, 0, 0, 0, 0, 0, 0, 0, -35
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\incremental\debug\mergeDebugResources\merged.dir\values-el\values-el.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -35, 0, 0, 0, 0, 0, 0, 0, 0, -35
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\incremental\debug\mergeDebugResources\merged.dir\values-en-rAU\values-en-rAU.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -17, 0, 0, 0, 0, 0, 0, 0, 0, -17
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\incremental\debug\mergeDebugResources\merged.dir\values-en-rCA\values-en-rCA.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -17, 0, 0, 0, 0, 0, 0, 0, 0, -17
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\incremental\debug\mergeDebugResources\merged.dir\values-en-rGB\values-en-rGB.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -35, 0, 0, 0, 0, 0, 0, 0, 0, -35
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\incremental\debug\mergeDebugResources\merged.dir\values-en-rIN\values-en-rIN.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -17, 0, 0, 0, 0, 0, 0, 0, 0, -17
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\incremental\debug\mergeDebugResources\merged.dir\values-en-rXC\values-en-rXC.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -17, 0, 0, 0, 0, 0, 0, 0, 0, -17
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\incremental\debug\mergeDebugResources\merged.dir\values-es-rUS\values-es-rUS.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -35, 0, 0, 0, 0, 0, 0, 0, 0, -35
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\incremental\debug\mergeDebugResources\merged.dir\values-es\values-es.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -35, 0, 0, 0, 0, 0, 0, 0, 0, -35
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\incremental\debug\mergeDebugResources\merged.dir\values-et\values-et.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -35, 0, 0, 0, 0, 0, 0, 0, 0, -35
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\incremental\debug\mergeDebugResources\merged.dir\values-eu\values-eu.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -35, 0, 0, 0, 0, 0, 0, 0, 0, -35
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\incremental\debug\mergeDebugResources\merged.dir\values-fa\values-fa.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -35, 0, 0, 0, 0, 0, 0, 0, 0, -35
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\incremental\debug\mergeDebugResources\merged.dir\values-fi\values-fi.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -35, 0, 0, 0, 0, 0, 0, 0, 0, -35
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\incremental\debug\mergeDebugResources\merged.dir\values-fr-rCA\values-fr-rCA.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -35, 0, 0, 0, 0, 0, 0, 0, 0, -35
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\incremental\debug\mergeDebugResources\merged.dir\values-fr\values-fr.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -35, 0, 0, 0, 0, 0, 0, 0, 0, -35
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\incremental\debug\mergeDebugResources\merged.dir\values-gl\values-gl.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -35, 0, 0, 0, 0, 0, 0, 0, 0, -35
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\incremental\debug\mergeDebugResources\merged.dir\values-gu\values-gu.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -35, 0, 0, 0, 0, 0, 0, 0, 0, -35
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\incremental\debug\mergeDebugResources\merged.dir\values-hi\values-hi.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -35, 0, 0, 0, 0, 0, 0, 0, 0, -35
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\incremental\debug\mergeDebugResources\merged.dir\values-hr\values-hr.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -35, 0, 0, 0, 0, 0, 0, 0, 0, -35
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\incremental\debug\mergeDebugResources\merged.dir\values-hu\values-hu.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -35, 0, 0, 0, 0, 0, 0, 0, 0, -35
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\incremental\debug\mergeDebugResources\merged.dir\values-hy\values-hy.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -35, 0, 0, 0, 0, 0, 0, 0, 0, -35
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\incremental\debug\mergeDebugResources\merged.dir\values-in\values-in.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -35, 0, 0, 0, 0, 0, 0, 0, 0, -35
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\incremental\debug\mergeDebugResources\merged.dir\values-is\values-is.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -35, 0, 0, 0, 0, 0, 0, 0, 0, -35
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\incremental\debug\mergeDebugResources\merged.dir\values-it\values-it.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -35, 0, 0, 0, 0, 0, 0, 0, 0, -35
"c:\Users\pamis\Downloads\Super_User (2)\Super_User\t2t_user\android\app\build\intermediates\incremental\debug\mergeDebugResources\merged.dir\values-iw\values-iw.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -35, 0, 0, 0, 0, 0, 0, 0, 0, -35
